study,instrument,answer_list,value,label,label_de
gip,W31,1-11-religion,11,"Keiner Religion, Glaubensrichtung oder Weltanschauung",
gip,W31,1-11-religion,-98,Keine Angabe,
gip,W31,1-7-partei,1,CDU / CSU,
gip,W31,1-7-partei,2,SPD,
gip,W31,1-7-partei,3,FDP,
gip,W31,1-7-partei,4,Bündnis 90 / Die Grünen,
gip,W31,1-7-partei,5,Die Linke,
gip,W31,1-7-partei,6,NPD,
gip,W31,1-7-partei,8,AfD,
gip,W31,1-7-partei,7,Andere Partei,
gip,W31,1-7-partei,-98,Keine Angabe,
gip,W31,1-9-partei,3,CDU / CSU,
gip,W31,1-9-partei,4,SPD,
gip,W31,1-9-partei,7,Die Linke,
gip,W31,1-9-partei,6,Bündnis 90 / Die Grünen,
gip,W31,1-9-partei,5,FDP,
gip,W31,1-9-partei,11,AfD,
gip,W31,1-9-partei,9,Piratenpartei,
gip,W31,1-9-partei,8,NPD,
gip,W31,1-9-partei,10,"Andere Partei, und zwar (bitte eintragen): [answer field]",
gip,W31,1-9-partei,-98,Möchte ich nicht sagen,
gip,W31,1-9-partei,-99,Weiß ich nicht mehr,
gip,W31,1-10-wahlentscheidung,1,Werde nicht wählen,
gip,W31,1-10-wahlentscheidung,3,CDU / CSU,
gip,W31,1-10-wahlentscheidung,4,SPD,
gip,W31,1-10-wahlentscheidung,7,Die Linke,
gip,W31,1-10-wahlentscheidung,6,Bündnis 90 / Die Grünen,
gip,W31,1-10-wahlentscheidung,5,FDP,
gip,W31,1-10-wahlentscheidung,11,AfD,
gip,W31,1-10-wahlentscheidung,9,Piratenpartei,
gip,W31,1-10-wahlentscheidung,8,NPD,
gip,W31,1-10-wahlentscheidung,10,"Andere Partei, und zwar (bitte eintragen): [answer field]",
gip,W31,1-10-wahlentscheidung,-98,Möchte ich nicht sagen,
gip,W31,1-10-wahlentscheidung,-99,Weiß ich nicht,
gip,W31,1-10-wahlentscheidung-vergangenheit,1,Habe nicht gewählt,
gip,W31,1-10-wahlentscheidung-vergangenheit,2,Nicht wahlberechtigt (nicht volljährig/keine deutsche Staatsbürgerschaft),
gip,W31,1-10-wahlentscheidung-vergangenheit,3,CDU / CSU,
gip,W31,1-10-wahlentscheidung-vergangenheit,4,SPD,
gip,W31,1-10-wahlentscheidung-vergangenheit,7,Die Linke,
gip,W31,1-10-wahlentscheidung-vergangenheit,6,Bündnis 90 / Die Grünen,
gip,W31,1-10-wahlentscheidung-vergangenheit,5,FDP,
gip,W31,1-10-wahlentscheidung-vergangenheit,11,AfD,
gip,W31,1-10-wahlentscheidung-vergangenheit,9,Piratenpartei,
gip,W31,1-10-wahlentscheidung-vergangenheit,8,NPD,
gip,W31,1-10-wahlentscheidung-vergangenheit,10,"Andere Partei, und zwar (bitte eintragen): [answer field]",
gip,W31,1-10-wahlentscheidung-vergangenheit,-98,Möchte ich nicht sagen,
gip,W31,1-10-wahlentscheidung-vergangenheit,-99,Weiß ich nicht mehr,
gip,W31,1-4-bewertung,1,1 überhaupt nicht,
gip,W31,1-4-bewertung,2,2,
gip,W31,1-4-bewertung,3,3,
gip,W31,1-4-bewertung,4,4 sehr,
gip,W31,1-5-befragung-insgesamt,1,überhaupt nicht,
gip,W31,1-5-befragung-insgesamt,2,nicht so gut,
gip,W31,1-5-befragung-insgesamt,3,mittelmäßig,
gip,W31,1-5-befragung-insgesamt,4,gut,
gip,W31,1-5-befragung-insgesamt,5,sehr gut,
gip,W32,1-11-unzufrieden,1,1 völlig unzufrieden,
gip,W32,1-11-unzufrieden,2,2,
gip,W32,1-11-unzufrieden,3,3,
gip,W32,1-11-unzufrieden,4,4,
gip,W32,1-11-unzufrieden,5,5,
gip,W32,1-11-unzufrieden,6,6,
gip,W32,1-11-unzufrieden,7,7,
gip,W32,1-11-unzufrieden,8,8,
gip,W32,1-11-unzufrieden,9,9,
gip,W32,1-11-unzufrieden,10,10,
gip,W32,1-11-unzufrieden,11,11 völlig zufrieden,
gip,W32,1-11-unzufrieden,-99,weiß nicht,
gip,W32,1-11-zerstritten,1,1 sehr zerstritten,
gip,W32,1-11-zerstritten,2,2,
gip,W32,1-11-zerstritten,3,3,
gip,W32,1-11-zerstritten,4,4,
gip,W32,1-11-zerstritten,5,5,
gip,W32,1-11-zerstritten,6,6,
gip,W32,1-11-zerstritten,7,7,
gip,W32,1-11-zerstritten,8,8,
gip,W32,1-11-zerstritten,9,9,
gip,W32,1-11-zerstritten,10,10,
gip,W32,1-11-zerstritten,11,11 sehr geschlossen,
gip,W32,1-11-zerstritten,-99,weiß nicht,
gip,W32,1-3-übernimmt,1,selbstständig über wichtige Angelegenheiten der Partei entscheidet und die Parteilinie anhand seiner eigenen Interessen bestimmt.,
gip,W32,1-3-übernimmt,2,"Vorschläge über wichtige Angelegenheiten der Partei anhand seiner eigenen Interessen macht, aber die Parteilinie zusammen mit den Parteimitgliedern festlegt.",
gip,W32,1-3-übernimmt,3,"innerparteiliche Diskussionen über wichtige Angelegenheiten der Partei leitet und Kompromisslösungen bezüglich der Parteilinie findet, ohne dabei seine eigenen Interessen einzubeziehen.",
gip,W32,1-3-übernimmt,-99,weiß nicht,
gip,W32,1-11-kompetent,1,1 überhaupt nicht kompetent,
gip,W32,1-11-kompetent,2,2,
gip,W32,1-11-kompetent,3,3,
gip,W32,1-11-kompetent,4,4,
gip,W32,1-11-kompetent,5,5,
gip,W32,1-11-kompetent,6,6,
gip,W32,1-11-kompetent,7,7,
gip,W32,1-11-kompetent,8,8,
gip,W32,1-11-kompetent,9,9,
gip,W32,1-11-kompetent,10,10,
gip,W32,1-11-kompetent,11,11 sehr kompetent,
gip,W32,1-11-kompetent,-99,weiß nicht,
gip,W32,1-11-vage,1,1 sehr vage,
gip,W32,1-11-vage,2,2,
gip,W32,1-11-vage,3,3,
gip,W32,1-11-vage,4,4,
gip,W32,1-11-vage,5,5,
gip,W32,1-11-vage,6,6,
gip,W32,1-11-vage,7,7,
gip,W32,1-11-vage,8,8,
gip,W32,1-11-vage,9,9,
gip,W32,1-11-vage,10,10,
gip,W32,1-11-vage,11,11 sehr genau,
gip,W32,1-11-vage,-99,weiß nicht,
gip,W32,1-11-einstellung,1,-5 überhaupt nichts,
gip,W32,1-11-einstellung,2,-4,
gip,W32,1-11-einstellung,3,-3,
gip,W32,1-11-einstellung,4,-2,
gip,W32,1-11-einstellung,5,-1,
gip,W32,1-11-einstellung,6,0,
gip,W32,1-11-einstellung,7,+1,
gip,W32,1-11-einstellung,8,+2,
gip,W32,1-11-einstellung,9,+3,
gip,W32,1-11-einstellung,10,+4,
gip,W32,1-11-einstellung,11,+5 sehr viel,
gip,W32,1-11-einstellung,-99,weiß nicht,
gip,W32,1-5-verbesserung,1,deutliche Verschlechterung,
gip,W32,1-5-verbesserung,2,leichte Verschlechterung,
gip,W32,1-5-verbesserung,3,weder Verschlechterung noch Verbesserung,
gip,W32,1-5-verbesserung,4,leichte Verbesserung,
gip,W32,1-5-verbesserung,5,deutliche Verbesserung,
gip,W32,1-5-verbesserung,-99,weiß nicht,
gip,W32,1-11-gestimmt,1,Habe nicht gewählt,
gip,W32,1-11-gestimmt,2,Nicht wahlberechtigt (nicht volljährig/keine deutsche Staatsbürgerschaft),
gip,W32,1-11-gestimmt,3,CDU / CSU,
gip,W32,1-11-gestimmt,4,SPD,
gip,W32,1-11-gestimmt,11,AfD,
gip,W32,1-11-gestimmt,5,FDP,
gip,W32,1-11-gestimmt,7,Die Linke,
gip,W32,1-11-gestimmt,6,Bündnis 90 / Die Grünen,
gip,W32,1-11-gestimmt,9,Piratenpartei,
gip,W32,1-11-gestimmt,8,NPD,
gip,W32,1-11-gestimmt,10,"Andere Partei, und zwar (bitte eintragen): [answer field]",
gip,W32,1-11-gestimmt,-98,Möchte ich nicht sagen,
gip,W32,1-11-gestimmt,-99,Weiß ich nicht mehr,
gip,W32,1-2-besitzen,1,"ja, besitze ich",
gip,W32,1-2-besitzen,2,"nein, besitze ich nicht",
gip,W32,1-2-Smartphone,1,"ja, ein Smartphone",
gip,W32,1-2-Smartphone,2,"nein, kein Smartphone",
gip,W32,1-2-Smartphone,-99,bin nicht sicher/weiß nicht,
gip,W32,1-5-versenden,1,mehrmals täglich,
gip,W32,1-5-versenden,2,täglich,
gip,W32,1-5-versenden,3,mehrmals in der Woche,
gip,W32,1-5-versenden,4,mehrmals im Monat,
gip,W32,1-5-versenden,5,einmal im Monat oder seltener,
gip,W32,1-5-fähigkeiten,1,1 Anfänger/-in,
gip,W32,1-5-fähigkeiten,2,2,
gip,W32,1-5-fähigkeiten,3,3,
gip,W32,1-5-fähigkeiten,4,4,
gip,W32,1-5-fähigkeiten,5,5 Fortgeschrittene/-r,
gip,W32,1-4-besorgt,1,überhaupt nicht besorgt,
gip,W32,1-4-besorgt,2,wenig besorgt,
gip,W32,1-4-besorgt,3,etwas besorgt,
gip,W32,1-4-besorgt,4,sehr besorgt,
gip,W32,1-2-feste-Beziehung,1,nein,
gip,W32,1-2-feste-Beziehung,2,ja,
gip,W32,1-2-feste-Beziehung,-98,das möchte ich nicht beantworten,
gip,W32,1-7-zufrieden,1,völlig unzufrieden,
gip,W32,1-7-zufrieden,2,sehr unzufrieden,
gip,W32,1-7-zufrieden,3,ziemlich unzufrieden,
gip,W32,1-7-zufrieden,4,weder unzufrieden noch zufrieden,
gip,W32,1-7-zufrieden,5,ziemlich zufrieden,
gip,W32,1-7-zufrieden,6,sehr zufrieden,
gip,W32,1-7-zufrieden,7,völlig zufrieden,
gip,W32,1-7-zufrieden,-99,weiß nicht,
gip,W32,1-7-zufrieden,-98,das möchte ich nicht beantworten,
gip,W32,1-5-attraktiv,1,Ich finde mich sehr unattraktiv.,
gip,W32,1-5-attraktiv,2,Ich finde mich recht unattraktiv.,
gip,W32,1-5-attraktiv,3,Ich finde mich weder unattraktiv noch attraktiv.,
gip,W32,1-5-attraktiv,4,Ich finde mich recht attraktiv.,
gip,W32,1-5-attraktiv,5,Ich finde mich sehr attraktiv.,
gip,W32,1-5-attraktiv,-99,weiß nicht,
gip,W32,1-5-attraktiv,-98,das möchte ich nicht beantworten,
gip,W32,1-8-sex,1,Ich hatte noch nie Geschlechtsverkehr.,
gip,W32,1-8-sex,2,nicht in den letzten 3 Monaten,
gip,W32,1-8-sex,3,einmal im Monat oder weniger,
gip,W32,1-8-sex,4,zwei- oder dreimal im Monat,
gip,W32,1-8-sex,5,einmal in der Woche,
gip,W32,1-8-sex,6,zwei- bis dreimal in der Woche,
gip,W32,1-8-sex,7,mehr als dreimal in der Woche,
gip,W32,1-8-sex,8,täglich,
gip,W32,1-8-sex,-99,weiß nicht,
gip,W32,1-8-sex,-98,das möchte ich nicht beantworten,
gip,W32,1-10-zufrieden,0,0 sehr unzufrieden,
gip,W32,1-10-zufrieden,1,1,
gip,W32,1-10-zufrieden,2,2,
gip,W32,1-10-zufrieden,3,3,
gip,W32,1-10-zufrieden,4,4,
gip,W32,1-10-zufrieden,5,5,
gip,W32,1-10-zufrieden,6,6,
gip,W32,1-10-zufrieden,7,7,
gip,W32,1-10-zufrieden,8,8,
gip,W32,1-10-zufrieden,9,9,
gip,W32,1-10-zufrieden,10,10 sehr zufrieden,
gip,W32,1-10-zufrieden,-99,weiß nicht,
gip,W32,1-10-zufrieden,-98,das möchte ich nicht beantworten,
gip,W32,1-5-zufriedener,1,viel unzufriedener als früher,
gip,W32,1-5-zufriedener,2,etwas unzufriedener als früher,
gip,W32,1-5-zufriedener,3,ebenso zufrieden wie früher,
gip,W32,1-5-zufriedener,4,etwas zufriedener als früher,
gip,W32,1-5-zufriedener,5,viel zufriedener als früher,
gip,W32,1-5-zufriedener,-99,weiß nicht,
gip,W32,1-5-zufriedener,-98,das möchte ich nicht beantworten,
gip,W32,1-4-bewertung,1,1 überhaupt nicht,
gip,W32,1-4-bewertung,2,2,
gip,W32,1-4-bewertung,3,3,
gip,W32,1-4-bewertung,4,4 sehr,
gip,W32,1-5-befragung-insgesamt,1,überhaupt nicht,
gip,W32,1-5-befragung-insgesamt,2,nicht so gut,
gip,W32,1-5-befragung-insgesamt,3,mittelmäßig,
gip,W32,1-5-befragung-insgesamt,4,gut,
gip,W32,1-5-befragung-insgesamt,5,sehr gut,
gip,W33,0-10-verantwortlich_1,0,0 überhaupt nicht verantwortlich sein ,
gip,W33,0-10-verantwortlich_1,1,1,
gip,W33,0-10-verantwortlich_1,2,2,
gip,W33,0-10-verantwortlich_1,3,3,
gip,W33,0-10-verantwortlich_1,4,4,
gip,W33,0-10-verantwortlich_1,5,5,
gip,W33,0-10-verantwortlich_1,6,6,
gip,W33,0-10-verantwortlich_1,7,7,
gip,W33,0-10-verantwortlich_1,8,8,
gip,W33,0-10-verantwortlich_1,9,9,
gip,W33,0-10-verantwortlich_1,10,10 voll und ganz verantwortlich sein,
gip,W33,0-10-verantwortlich_1,-99,weiß nicht,
gip,W33,1-5-ausgeben_1,1,sehr viel mehr ausgeben,
gip,W33,1-5-ausgeben_1,2,etwas mehr ausgeben ,
gip,W33,1-5-ausgeben_1,3,die Ausgaben auf dem jetzigen Stand halten,
gip,W33,1-5-ausgeben_1,4,etwas weniger ausgeben,
gip,W33,1-5-ausgeben_1,5,sehr viel weniger ausgeben,
gip,W33,1-5-ausgeben_1,-99,weiß nicht,
gip,W33,1-5-gutschlecht,1,sehr gut,
gip,W33,1-5-gutschlecht,2,gut,
gip,W33,1-5-gutschlecht,3,"teils gut, teils schlecht",
gip,W33,1-5-gutschlecht,4,schlecht,
gip,W33,1-5-gutschlecht,5,sehr schlecht,
gip,W33,1-5-gutschlecht,-99,weiß nicht,
gip,W33,1-3-krankenversicherung,1,selbst pflichtversichert,
gip,W33,1-3-krankenversicherung,2,selbst freiwillig versichert,
gip,W33,1-3-krankenversicherung,3,als Familienangehörige/-r versichert,
gip,W33,4-6-krankenversicherung,4,selbst versichert ,
gip,W33,4-6-krankenversicherung,5,als Familienangehörige/-r versichert,
gip,W33,4-6-krankenversicherung,6,nicht krankenversichert,
gip,W33,1-17-beruf,1,Vollzeiterwerbstätig,
gip,W33,1-17-beruf,2,Teilzeiterwerbstätig,
gip,W33,1-17-beruf,3,"Altersteilzeit (unabhängig davon, ob in der Arbeits- oder Freistellungsphase befindlich)",
gip,W33,1-17-beruf,4,"Geringfügig erwerbstätig, 450-Euro-Job, Minijob",
gip,W33,1-17-beruf,5,„Ein-Euro-Job“ (bei Bezug von Arbeitslosengeld II),
gip,W33,1-17-beruf,6,Gelegentlich oder unregelmäßig beschäftigt,
gip,W33,1-17-beruf,7,In einer beruflichen Ausbildung/Lehre,
gip,W33,1-17-beruf,8,In Umschulung,
gip,W33,1-17-beruf,9,"Freiwilliger Wehrdienst, Bundesfreiwilligendienst",
gip,W33,1-17-beruf,10,Freiwilliges Soziales/Ökologisches/Kulturelles Jahr,
gip,W33,1-17-beruf,11,"Mutterschafts-, Erziehungsurlaub, Elternzeit oder sonstige Beurlaubung (Altersteilzeit oben angeben)",
gip,W33,1-17-beruf,12,Schüler/-in an einer allgemeinbildenden Schule,
gip,W33,1-17-beruf,13,Student/-in,
gip,W33,1-17-beruf,14,"Rentner/-in, Pensionär/-in, im Vorruhestand",
gip,W33,1-17-beruf,15,Arbeitslos,
gip,W33,1-17-beruf,16,Dauerhaft erwerbsunfähig,
gip,W33,1-17-beruf,17,Hausfrau/Hausmann,
gip,W33,1-2-arbeitslos,1,ja,
gip,W33,1-2-arbeitslos,2,nein,
gip,W33,1-5-wahrscheinlich,1,überhaupt nicht wahrscheinlich,
gip,W33,1-5-wahrscheinlich,2,wenig wahrscheinlich,
gip,W33,1-5-wahrscheinlich,3,mäßig wahrscheinlich,
gip,W33,1-5-wahrscheinlich,4,ziemlich wahrscheinlich,
gip,W33,1-5-wahrscheinlich,5,sehr wahrscheinlich ,
gip,W33,1-6-arbeitslos,1,0-4,
gip,W33,1-6-arbeitslos,2,5-9,
gip,W33,1-6-arbeitslos,3,10-14,
gip,W33,1-6-arbeitslos,4,15-19,
gip,W33,1-6-arbeitslos,5,20-24,
gip,W33,1-6-arbeitslos,6,25 oder mehr,
gip,W33,0-10-verantwortlich_2,0,0 überhaupt nicht verantwortlich sein ,
gip,W33,0-10-verantwortlich_2,1,1,
gip,W33,0-10-verantwortlich_2,2,2,
gip,W33,0-10-verantwortlich_2,3,3,
gip,W33,0-10-verantwortlich_2,4,4,
gip,W33,0-10-verantwortlich_2,5,5,
gip,W33,0-10-verantwortlich_2,6,6,
gip,W33,0-10-verantwortlich_2,7,7,
gip,W33,0-10-verantwortlich_2,8,8,
gip,W33,0-10-verantwortlich_2,9,9,
gip,W33,0-10-verantwortlich_2,10,10 voll und ganz verantwortlich sein,
gip,W33,1-4-finanzierung,1,der Staat,
gip,W33,1-4-finanzierung,2,die gesetzliche Rentenversicherung,
gip,W33,1-4-finanzierung,3,Arbeitgeber und Arbeitnehmer (durch Betriebsrenten),
gip,W33,1-4-finanzierung,4,jeder Einzelne (durch private Rentenversicherungen oder Erspartes),
gip,W33,1-2-mindestlohn,1,"Einen bundesweiten gesetzlichen Mindestlohn von 8,84 Euro in der Stunde.",
gip,W33,1-2-mindestlohn,2,Keinen gesetzlichen Mindestlohn. Arbeitgeber und Gewerkschaften sollen die Löhne unabhängig vom Staat aushandeln.,
gip,W33,1-2-pflege,1,Ich möchte zu Hause gepflegt werden.,
gip,W33,1-2-pflege,2,Ich möchte in einem Pflegeheim oder einer Altersresidenz wohnen.,
gip,W33,1-3-familien,1,Geldleistungen und Steuervergünstigungen,
gip,W33,1-3-familien,2,Ausbau von Kinderbetreuung ,
gip,W33,1-3-familien,3,keine der beiden ,
gip,W33,1-5-unterstützung,1,unterstütze ich voll und ganz,
gip,W33,1-5-unterstützung,2,unterstütze ich eher,
gip,W33,1-5-unterstützung,3,weder noch,
gip,W33,1-5-unterstützung,4,lehne ich eher ab,
gip,W33,1-5-unterstützung,5,lehne ich voll und ganz ab,
gip,W33,1-5-unterstützung,-99,weiß nicht,
gip,W33,1-5-zustimmung,1,stimme stark zu,
gip,W33,1-5-zustimmung,2,stimme zu,
gip,W33,1-5-zustimmung,3,weder noch,
gip,W33,1-5-zustimmung,4,lehne ab,
gip,W33,1-5-zustimmung,5,lehne stark ab,
gip,W33,1-5-zustimmung,-99,weiß nicht,
gip,W33,0-10-glück,0,0 nur Glück,
gip,W33,0-10-glück,1,1,
gip,W33,0-10-glück,2,2,
gip,W33,0-10-glück,3,3,
gip,W33,0-10-glück,4,4,
gip,W33,0-10-glück,5,5,
gip,W33,0-10-glück,6,6,
gip,W33,0-10-glück,7,7,
gip,W33,0-10-glück,8,8,
gip,W33,0-10-glück,9,9,
gip,W33,0-10-glück,10,10 nur Anstrengung ,
gip,W33,1-7-zustimmung,1,stimme überhaupt nicht zu,
gip,W33,1-7-zustimmung,2,stimme nicht zu,
gip,W33,1-7-zustimmung,3,stimme eher nicht zu,
gip,W33,1-7-zustimmung,4,teils-teils,
gip,W33,1-7-zustimmung,5,stimme eher zu ,
gip,W33,1-7-zustimmung,6,stimme zu ,
gip,W33,1-7-zustimmung,7,stimme voll und ganz zu ,
gip,W33,1-7-zufrieden,1,völlig unzufrieden,
gip,W33,1-7-zufrieden,2,sehr unzufrieden,
gip,W33,1-7-zufrieden,3,ziemlich unzufrieden,
gip,W33,1-7-zufrieden,4,weder unzufrieden noch zufrieden,
gip,W33,1-7-zufrieden,5,ziemlich zufrieden,
gip,W33,1-7-zufrieden,6,sehr zufrieden,
gip,W33,1-7-zufrieden,7,völlig zufrieden,
gip,W33,1-7-zutrauen,1,überhaupt nicht,
gip,W33,1-7-zutrauen,2,nicht,
gip,W33,1-7-zutrauen,3,eher nicht,
gip,W33,1-7-zutrauen,4,mäßig,
gip,W33,1-7-zutrauen,5,eher schon ,
gip,W33,1-7-zutrauen,6,schon,
gip,W33,1-7-zutrauen,7,voll und ganz,
gip,W33,1-10-wenig,1,1 sehr wenig ,
gip,W33,1-10-wenig,2,2,
gip,W33,1-10-wenig,3,3,
gip,W33,1-10-wenig,4,4,
gip,W33,1-10-wenig,5,5,
gip,W33,1-10-wenig,6,6,
gip,W33,1-10-wenig,7,7,
gip,W33,1-10-wenig,8,8,
gip,W33,1-10-wenig,9,9,
gip,W33,1-10-wenig,10,10 sehr stark,
gip,W33,1-11-Verteilung_1,1,"10, 10 (links); 5, 3 (rechts)",
gip,W33,1-11-Verteilung_1,2,"10, 10 (links); 7, 3 (rechts)",
gip,W33,1-11-Verteilung_1,3,"10, 10 (links); 9, 3 (rechts)",
gip,W33,1-11-Verteilung_1,4,"10, 10 (links); 9,50, 3(rechts)",
gip,W33,1-11-Verteilung_1,5,"10, 10 (inks); 10, 3 (rechts)",
gip,W33,1-11-Verteilung_1,6,"10, 10 (links); 10,50, 3 (rechts)",
gip,W33,1-11-Verteilung_1,7,"10,10 (links); 11, 3 (rechts)",
gip,W33,1-11-Verteilung_1,8,"10, 10 (links); 11,50, 3 (rechts)",
gip,W33,1-11-Verteilung_1,9,"10, 10 (links); 12, 3 (rechts)",
gip,W33,1-11-Verteilung_1,10,"10, 10 (links); 14, 3 (rechts)",
gip,W33,1-11-Verteilung_1,11,Ich bevorzuge immer die linke Verteilung.,
gip,W33,1-11-Verteilung_2,1,"10, 10 (links); 6, 5 (rechts)",
gip,W33,1-11-Verteilung_2,2,"10, 10 (links); 8, 5 (rechts)",
gip,W33,1-11-Verteilung_2,3,"10, 10 (links); 9, 5 (rechts)",
gip,W33,1-11-Verteilung_2,4,"10, 10 (links); 9,50, 5(rechts)",
gip,W33,1-11-Verteilung_2,5,"10, 10 (inks); 10, 5 (rechts)",
gip,W33,1-11-Verteilung_2,6,"10, 10 (links); 10,50, 5 (rechts)",
gip,W33,1-11-Verteilung_2,7,"10, 10 (links); 11, 5 (rechts)",
gip,W33,1-11-Verteilung_2,8,"10, 10 (links); 11,50, 5 (rechts)",
gip,W33,1-11-Verteilung_2,9,"10, 10 (links); 12, 5 (rechts)",
gip,W33,1-11-Verteilung_2,10,"10, 10 (links); 14, 5 (rechts)",
gip,W33,1-11-Verteilung_2,11,Ich bevorzuge immer die linke Verteilung.,
gip,W33,1-11-Verteilung_3,1,"10, 10 (links); 8, 7 (rechts)",
gip,W33,1-11-Verteilung_3,2,"10, 10 (links); 8,50, 7 (rechts)",
gip,W33,1-11-Verteilung_3,3,"10, 10 (links); 9, 7 (rechts)",
gip,W33,1-11-Verteilung_3,4,"10, 10 (links); 9,50, 7(rechts)",
gip,W33,1-11-Verteilung_3,5,"10, 10 (inks); 10, 7 (rechts)",
gip,W33,1-11-Verteilung_3,6,"10, 10 (links); 10,50, 7 (rechts)",
gip,W33,1-11-Verteilung_3,7,"10,10 (links); 11, 7 (rechts)",
gip,W33,1-11-Verteilung_3,8,"10, 10 (links); 11,50, 7 (rechts)",
gip,W33,1-11-Verteilung_3,9,"10, 10 (links); 12, 7 (rechts)",
gip,W33,1-11-Verteilung_3,10,"10, 10 (links); 14, 7 (rechts)",
gip,W33,1-11-Verteilung_3,11,Ich bevorzuge immer die linke Verteilung.,
gip,W33,1-11-Verteilung_4,1,"10, 10 (links); 7, 13 (rechts)",
gip,W33,1-11-Verteilung_4,2,"10, 10 (links); 8, 13 (rechts)",
gip,W33,1-11-Verteilung_4,3,"10, 10 (links); 8,50, 13 (rechts)",
gip,W33,1-11-Verteilung_4,4,"10, 10 (links); 9, 13 (rechts)",
gip,W33,1-11-Verteilung_4,5,"10, 10 (links); 9,50, 13 (rechts)",
gip,W33,1-11-Verteilung_4,6,"10, 10 (inks); 10, 13 (rechts)",
gip,W33,1-11-Verteilung_4,7,"10, 10 (links); 10,50, 13 (rechts)",
gip,W33,1-11-Verteilung_4,8,"10,10 (links); 11, 13 (rechts)",
gip,W33,1-11-Verteilung_4,9,"10, 10 (links); 11,50, 13 (rechts)",
gip,W33,1-11-Verteilung_4,10,"10, 10 (links); 12, 13 (rechts)",
gip,W33,1-11-Verteilung_4,11,Ich bevorzuge immer die linke Verteilung.,
gip,W33,1-11-Verteilung_5,1,"10, 10 (links); 7, 15 (rechts)",
gip,W33,1-11-Verteilung_5,2,"10, 10 (links); 8, 15 (rechts)",
gip,W33,1-11-Verteilung_5,3,"10, 10 (links); 8,50, 15 (rechts)",
gip,W33,1-11-Verteilung_5,4,"10, 10 (links); 9, 15 (rechts)",
gip,W33,1-11-Verteilung_5,5,"10, 10 (links); 9,50, 15 (rechts)",
gip,W33,1-11-Verteilung_5,6,"10, 10 (inks); 10, 15 (rechts)",
gip,W33,1-11-Verteilung_5,7,"10, 10 (links); 10,50, 15 (rechts)",
gip,W33,1-11-Verteilung_5,8,"10,10 (links); 11, 15 (rechts)",
gip,W33,1-11-Verteilung_5,9,"10, 10 (links); 12, 15 (rechts)",
gip,W33,1-11-Verteilung_5,10,"10, 10 (links); 14, 15 (rechts)",
gip,W33,1-11-Verteilung_5,11,Ich bevorzuge immer die linke Verteilung.,
gip,W33,1-11-Verteilung_6,1,"10, 10 (links); 7, 17 (rechts)",
gip,W33,1-11-Verteilung_6,2,"10, 10 (links); 8, 17 (rechts)",
gip,W33,1-11-Verteilung_6,3,"10, 10 (links); 8,50, 17 (rechts)",
gip,W33,1-11-Verteilung_6,4,"10, 10 (links); 9, 17 (rechts)",
gip,W33,1-11-Verteilung_6,5,"10, 10 (links); 9,50, 17 (rechts)",
gip,W33,1-11-Verteilung_6,6,"10, 10 (inks); 10, 17 (rechts)",
gip,W33,1-11-Verteilung_6,7,"10, 10 (links); 10,50, 17 (rechts)",
gip,W33,1-11-Verteilung_6,8,"10,10 (links); 11, 17 (rechts)",
gip,W33,1-11-Verteilung_6,9,"10, 10 (links); 13, 17 (rechts)",
gip,W33,1-11-Verteilung_6,10,"10, 10 (links); 16, 17 (rechts)",
gip,W33,1-11-Verteilung_6,11,Ich bevorzuge immer die linke Verteilung.,
gip,W33,1-10-umverteilung,1,1 keine Umverteilung,
gip,W33,1-10-umverteilung,2,2,
gip,W33,1-10-umverteilung,3,3,
gip,W33,1-10-umverteilung,4,4,
gip,W33,1-10-umverteilung,5,5,
gip,W33,1-10-umverteilung,6,6,
gip,W33,1-10-umverteilung,7,7,
gip,W33,1-10-umverteilung,8,8,
gip,W33,1-10-umverteilung,9,9,
gip,W33,1-10-umverteilung,10,10 volle Umverteilung,
gip,W33,1-5-ausgeben_2,1,viel mehr ausgeben als momentan,
gip,W33,1-5-ausgeben_2,2,etwas mehr ausgeben als momentan,
gip,W33,1-5-ausgeben_2,3,gleich viel wie momentan ausgeben,
gip,W33,1-5-ausgeben_2,4,etwas weniger ausgeben als momentan,
gip,W33,1-5-ausgeben_2,5,viel weniger ausgeben als momentan,
gip,W33,1-3-uni,1,ja,
gip,W33,1-3-uni,2,nein,
gip,W33,1-3-uni,3,Ich kann dazu keine Angabe machen,
gip,W33,1-65-studium,1,Anglistik,
gip,W33,1-65-studium,2,Architektur,
gip,W33,1-65-studium,3,Bauingenieurwesen,
gip,W33,1-65-studium,4,Betriebswirtschaftslehre,
gip,W33,1-65-studium,5,Biologie,
gip,W33,1-65-studium,6,Chemie,
gip,W33,1-65-studium,7,Chemieingenieurwesen,
gip,W33,1-65-studium,8,Elektrotechnik,
gip,W33,1-65-studium,9,Geowissenschaften,
gip,W33,1-65-studium,10,Germanistik,
gip,W33,1-65-studium,11,Geschichte,
gip,W33,1-65-studium,12,Informatik,
gip,W33,1-65-studium,13,Jura,
gip,W33,1-65-studium,14,Lehramt,
gip,W33,1-65-studium,15,Maschinenbau,
gip,W33,1-65-studium,16,Mathematik,
gip,W33,1-65-studium,17,Medizin,
gip,W33,1-65-studium,18,Musikwissenschaft,
gip,W33,1-65-studium,19,Pädagogik,
gip,W33,1-65-studium,20,Physik,
